0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.073,0.9440000000000001,-0.518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.079,1.0,1.0,-0.9209999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.768,1.0,-0.768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.615,1.0,-0.615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.462,1.0,-0.462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.691,1.0,1.0,-0.309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8440000000000001,1.0,1.0,-0.156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9790000000000001,0.982,1.0,-0.003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,-0.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6970000000000001,1.0,-0.6970000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.456,1.0,0.747,-0.7909999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.609,1.0,0.609,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.762,1.0,0.762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.915,1.0,0.915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.932,0.552,-0.985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.779,0.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.435,0.701,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.049,1.0,-0.271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.037000000000000005,1.0,-0.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07,0.589,-0.6940000000000001,-1.0,-1.0,-1.0,0.19,1.0,-0.647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.26899999999999996,1.0,0.746,-0.986,-1.0,-1.0,0.496,0.96,-0.856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35700000000000004,1.0,0.191,-1.0,-1.0,-0.973,0.867,0.888,-0.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.915,0.9209999999999999,0.9990000000000001,-0.37799999999999995,-1.0,-1.0,-0.457,1.0,0.506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.855,0.988,0.905,-0.784,-0.7609999999999999,-0.7609999999999999,0.149,1.0,0.16,-0.7609999999999999,-0.43,-0.8490000000000001,-1.0,-1.0,-1.0,-1.0,-0.611,1.0,1.0,0.943,1.0,1.0,1.0,1.0,1.0,1.0,0.405,-0.9490000000000001,-1.0,-1.0,-1.0,-1.0,-0.9690000000000001,0.63,1.0,0.9740000000000001,0.5820000000000001,0.5820000000000001,0.9640000000000001,0.9940000000000001,-0.07400000000000001,-0.373,-0.7979999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.934,-0.46299999999999997,-0.7759999999999999,-1.0,-0.888,0.9470000000000001,0.8079999999999999,-0.9329999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.642,1.0,0.46299999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6709999999999999,1.0,0.605,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8240000000000001,0.981,0.777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99,0.647,0.915,-0.958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.38799999999999996,0.79,-0.971,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.61,-0.009000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.222,-0.11800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.997,0.546,-0.439,-1.0,-1.0,-0.9279999999999999,0.93,0.419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.465,0.993,0.41,-1.0,-1.0,-0.925,0.935,0.586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.262,1.0,0.268,-1.0,-1.0,-0.68,1.0,0.175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.243,1.0,-0.317,-1.0,-1.0,-0.377,1.0,-0.021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6920000000000001,0.884,0.8340000000000001,-0.972,-1.0,-1.0,0.054000000000000006,1.0,-0.217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.938,0.602,1.0,0.529,-0.304,-0.185,0.159,0.715,1.0,0.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.034,0.754,1.0,1.0,1.0,1.0,1.0,1.0,0.9309999999999999,0.038,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.98,-0.9640000000000001,-0.132,0.013999999999999999,0.013999999999999999,-0.40700000000000003,0.062,1.0,0.24100000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.027999999999999997,1.0,-0.318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.331,1.0,-0.621,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42,0.998,-0.7140000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.253,0.945,-0.951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.348,0.98,-0.866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.584,0.691,-0.8290000000000001,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.963,0.9490000000000001,-0.179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.134,0.674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44299999999999995,0.654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.688,0.43700000000000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.758,0.36700000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8290000000000001,0.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.825,0.153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.982,0.951,0.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.833,0.426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.489,0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.293,1.0,-0.956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37200000000000005,0.895,-0.995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.594,0.6779999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7559999999999999,0.341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7759999999999999,-0.166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47700000000000004,-0.648,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.696,0.835,-0.682,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.958,0.715,0.243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.385,0.748,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.265,0.857,-0.985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.631,0.956,-0.9329999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.807,0.995,-0.833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.873,0.888,-0.688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.45,1.0,-0.7190000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.583,0.888,-0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22,0.706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.231,0.604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.094,0.261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.298,0.34700000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.436,-0.016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.126,0.023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.184,0.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.945,0.125,0.43200000000000005,-1.0,-1.0,-1.0,-0.778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.988,0.3,0.7020000000000001,0.134,-1.0,-1.0,-0.624,0.763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.998,-0.171,0.637,-0.857,-1.0,-1.0,-1.0,-0.45399999999999996,0.142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.87,0.132,0.525,-0.934,-1.0,-1.0,-1.0,-1.0,0.637,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-0.782,0.48100000000000004,0.496,-0.84,-1.0,-1.0,-1.0,-1.0,-0.818,0.785,-0.935,-1.0,-1.0,-1.0,-1.0,-1.0,0.083,0.542,-0.919,-1.0,-1.0,-1.0,-1.0,-1.0,0.015,-0.212,-1.0,-1.0,-1.0,-1.0,-1.0,-0.444,0.6829999999999999,-0.8420000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.659,0.7090000000000001,-0.903,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,-0.059000000000000004,-0.705,-0.917,-0.9890000000000001,-0.945,-0.917,-0.515,0.6559999999999999,0.5,-0.43799999999999994,-0.654,-0.917,-0.92,-1.0,-1.0,-0.081,0.976,1.0,1.0,0.664,0.861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9129999999999999,0.603,0.384,-1.0,-0.69,-0.155,0.273,-0.048,-0.20600000000000002,0.094,0.915,-0.426,-0.6859999999999999,-0.6859999999999999,-0.6859999999999999,-0.6859999999999999,-0.836,-0.6859999999999999,-0.755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.086,0.039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.544,-0.777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7020000000000001,0.502,-0.997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.597,-0.039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.019,0.997,-0.36700000000000005,-0.841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17,1.0,1.0,0.263,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.37,1.0,1.0,0.46299999999999997,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.055999999999999994,1.0,1.0,-0.251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.58,0.9990000000000001,0.924,-0.772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.042,1.0,0.9590000000000001,-0.414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49200000000000005,1.0,1.0,0.735,-0.972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19399999999999998,1.0,1.0,0.289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45399999999999996,1.0,1.0,0.557,-0.973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.23199999999999998,1.0,1.0,0.521,-0.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.218,1.0,1.0,-0.12300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.937,0.778,1.0,1.0,0.124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.602,0.968,1.0,0.945,0.162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19399999999999998,1.0,0.353,-0.976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8059999999999999,0.713,0.993,-0.32899999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.40700000000000003,0.9990000000000001,-0.184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021,-0.318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,0.792,-0.325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.369,-0.626,0.017,1.0,-0.267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6779999999999999,0.877,-0.38299999999999995,-0.09,1.0,-0.08900000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.945,0.598,0.8109999999999999,-0.9279999999999999,-0.19,1.0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6829999999999999,1.0,0.261,-1.0,-0.6809999999999999,1.0,0.501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.147,1.0,-0.36,-1.0,-0.873,0.929,0.501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.815,0.787,0.971,-0.723,-1.0,-1.0,0.6779999999999999,0.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.408,1.0,0.514,-1.0,-1.0,-0.976,0.6609999999999999,0.565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.287,1.0,0.648,-0.898,-1.0,-0.795,1.0,0.516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.40700000000000003,0.9990000000000001,1.0,0.816,0.46299999999999997,0.652,1.0,0.631,-0.015,-0.604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18,0.797,0.987,1.0,1.0,1.0,0.9009999999999999,0.88,-0.324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.684,-0.642,-0.213,1.0,-0.705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.37200000000000005,0.866,-0.878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.187,0.575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.642,0.38,-0.8059999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.55,-0.598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49,-0.991,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9840000000000001,0.7390000000000001,0.065,-1.0,-1.0,-1.0,-1.0,-1.0,-0.728,0.9690000000000001,-0.743,-1.0,-1.0,-1.0,-1.0,-1.0,-0.595,0.9940000000000001,-0.37200000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,0.06,0.976,-0.833,-1.0,-1.0,-1.0,-1.0,-1.0,-0.193,0.946,-0.8440000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,0.586,0.617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.245,0.664,-1.0,-1.0,-1.0,-1.0,-1.0,-0.93,0.866,0.061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.624,0.299,-1.0,-1.0,-1.0,-1.0,-1.0,-0.42,1.0,-0.42100000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-0.915,0.9179999999999999,0.009000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,0.106,1.0,-0.594,-1.0,-1.0,-1.0,-1.0,-1.0,-0.72,1.0,-0.37,-1.0,-1.0,-1.0,-1.0,-0.929,0.6920000000000001,0.7759999999999999,-0.9990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.932,0.9740000000000001,0.013999999999999999,-1.0,-0.9640000000000001,-0.823,-0.39399999999999996,0.439,1.0,0.134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.363,0.92,0.636,0.738,1.0,1.0,1.0,1.0,-0.275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9229999999999999,-0.004,0.72,0.413,0.273,-0.122,0.478,0.983,-0.6659999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47100000000000003,0.6729999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9470000000000001,0.826,0.11800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.36,1.0,-0.24600000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.049,0.795,-0.92,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.997,0.479,-0.654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.56,-0.943,-1.0,-1.0,-1.0,-1.0,-1.0,-0.623,0.9440000000000001,-0.867,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99,0.511,-0.419,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12,0.632,-0.995,-1.0,-1.0,-1.0,-1.0,-1.0,-0.682,0.9520000000000001,-0.757,-1.0,-1.0,-1.0,-1.0,-1.0,0.461,0.065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10099999999999999,0.574,-1.0,-1.0,-1.0,-1.0,-1.0,-0.853,0.8959999999999999,-0.439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48100000000000004,0.021,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,0.95,-0.892,-1.0,-1.0,-1.0,-1.0,-1.0,-0.914,0.898,-0.45799999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,0.162,0.589,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.665,0.996,0.513,0.38299999999999995,0.22699999999999998,0.38299999999999995,0.251,-0.294,0.743,0.134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.308,-0.168,0.114,0.38299999999999995,0.38299999999999995,0.59,0.804,1.0,0.9059999999999999,0.287,-0.861,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.518,0.937,-0.614,-0.43200000000000005,-0.9259999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.013999999999999999,0.46299999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5670000000000001,-0.19699999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8340000000000001,0.983,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.348,0.711,-0.993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22899999999999998,0.215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.664,-0.36700000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0
